"stop_id","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"709021","709021","Gracht Kerk","50.8513461","6.0283405","","","0","","Europe/Berlin","0"
"100026","100026","Alter Posthof","50.7722052","6.0837347","","","0","","Europe/Berlin","0"
"100384","100384","Brander Heide","50.7600347","6.1662819","","","0","","Europe/Berlin","0"
"215956","215956","Abzw. Venwegen","50.7196888","6.2093416","","","0","","Europe/Berlin","0"
"213244","213244","Volkenrath","50.79869","6.2822197","","","0","","Europe/Berlin","0"
"213210","213210","Grachtstraße","50.8099025","6.2696608","","","0","","Europe/Berlin","0"
"215723","215723","Hans-Böckler-Str.","50.7859686","6.2298316","","","0","","Europe/Berlin","0"
"100429","100429","Erlenpütz","50.71491","6.129875","","","0","","Europe/Berlin","0"
"100443","100443","Drimborn","50.7628238","6.1206536","","","0","","Europe/Berlin","0"
"215831","215831","Bürgermeisteramt","50.7600769","6.2802152","","","0","","Europe/Berlin","0"
"213230","213230","Hüchelner Straße","50.8192263","6.3185722","","","0","","Europe/Berlin","0"
"211279","211279","Busch Bahnhof","0.0","0.0","","","0","","Europe/Berlin","0"
"213234","213234","Am Schildchen","50.824648","6.3246263","","","0","","Europe/Berlin","0"
"100983","100983","Schulberg","50.7291388","6.1774444","","","0","","Europe/Berlin","0"
"215803","215803","Derichsberg","50.7525527","6.25268","","","0","","Europe/Berlin","0"
"100652","100652","Weststraße","50.7712311","6.0603286","","","0","","Europe/Berlin","0"
"100234","100234","Philips","50.7745083","6.1305227","","","0","","Europe/Berlin","0"
"100322","100322","Wolferskaul","50.7439086","6.1594241","","","0","","Europe/Berlin","0"
"215848","215848","Parkstraße","50.769565","6.3069927","","","0","","Europe/Berlin","0"
"100450","100450","Kreuzerdriesch","50.7428722","6.1248666","","","0","","Europe/Berlin","0"
"215941","215941","Auf der Geiß","50.7359183","6.2193586","","","0","","Europe/Berlin","0"
"212012","212012","Würselen Rathaus","50.8203075","6.1312894","","","0","","Europe/Berlin","0"
"100932","100932","Tannenallee","50.7184152","6.1381258","","","0","","Europe/Berlin","0"
"100315","100315","Hickelweg","50.7684494","6.1306758","","","0","","Europe/Berlin","0"
"215625","215625","Steinfurt","50.7937855","6.2271327","","","0","","Europe/Berlin","0"
"415015","415015","Alt Boscheln","50.9016988","6.1359547","","","0","","Europe/Berlin","0"
"100436","100436","Vogelsang","50.7571205","6.1065666","","","0","","Europe/Berlin","0"
"210752","210752","Bürgerhaus","50.8364519","6.094398","","","0","","Europe/Berlin","0"
"210622","210622","Ind-geb.Bosch.Berg","50.8980833","6.1297466","","","0","","Europe/Berlin","0"
"212025","212025","Krankenhaus","50.841868","6.1098272","","","0","","Europe/Berlin","0"
"211233","211233","Am Kreuzberg","50.8750216","6.1804024","","","0","","Europe/Berlin","0"
"100247","100247","Nirmer Platz","50.7876211","6.1546102","","","0","","Europe/Berlin","0"
"211278","211278","Anna II","0.0","0.0","","","0","","Europe/Berlin","0"
"210706","210706","Kircheich","50.8250741","6.079175","","","0","","Europe/Berlin","0"
"213425","213425","Pannesstraße","50.8451108","6.2287313","","","0","","Europe/Berlin","0"
"215854","215854","Königreich","50.7713872","6.3045525","","","0","","Europe/Berlin","0"
"211291","211291","Alt-Ofden Anfang","50.8590622","6.1604872","","","0","","Europe/Berlin","0"
"100118","100118","Forsthaus","50.7909988","6.175015","","","0","","Europe/Berlin","0"
"213100","213100","Am Rodelberg","50.8315277","6.2707222","","","0","","Europe/Berlin","0"
"100402","100402","Gillesbachtal","50.7643277","6.0987308","","","0","","Europe/Berlin","0"
"100506","100506","Kronenberg","50.7658861","6.0528944","","","0","","Europe/Berlin","0"
"215926","215926","Büsbach Friedhof","50.7512988","6.2096533","","","0","","Europe/Berlin","0"
"100013","100013","Lochnerstraße","50.7727116","6.0725086","","","0","","Europe/Berlin","0"
"214411","214411","Baesweiler Rathaus","50.9029358","6.1841075","","","0","","Europe/Berlin","0"
"100702","100702","Jupp-Müller-Straße","50.7872086","6.0699072","","","0","","Europe/Berlin","0"
"100208","100208","Stapperstraße","50.7837769","6.1521302","","","0","","Europe/Berlin","0"
"100786","100786","Rahe Im Ring","50.8032561","6.0671511","","","0","","Europe/Berlin","0"
"210656","210656","Hofstadt Wende","0.0","0.0","","","0","","Europe/Berlin","0"
"213224","213224","Zukunft","50.8263847","6.310815","","","0","","Europe/Berlin","0"
"100484","100484","Rasthaus","50.717275","6.1219683","","","0","","Europe/Berlin","0"
"100227","100227","Schlackstraße","50.7742047","6.1691944","","","0","","Europe/Berlin","0"
"214450","214450","Im Brühl","50.9000113","6.1803572","","","0","","Europe/Berlin","0"
"210500","210500","Herzogenr. Bahnhof","50.8701161","6.0945658","","","0","","Europe/Berlin","0"
"213310","213310","Stich Siedlung","50.8058944","6.2571816","","","0","","Europe/Berlin","0"
"210621","210621","Neumerberen","50.8956669","6.1281194","","","0","","Europe/Berlin","0"
"875006","875006","Eynatten Dorf","50.6928113","6.083833","","","0","","Europe/Berlin","0"
"210544","210544","Anna-Klöcker-Str.","50.8644038","6.0996391","","","0","","Europe/Berlin","0"
"100117","100117","Quinx","50.7947805","6.1647605","","","0","","Europe/Berlin","0"
"215722","215722","Friedr.-Ebert-Str.","50.7844538","6.2274702","","","0","","Europe/Berlin","0"
"100141","100141","Im Reichswald","50.7935022","6.166075","","","0","","Europe/Berlin","0"
"215714","215714","Am Lindchen","50.7723447","6.2455286","","","0","","Europe/Berlin","0"
"100465","100465","Giselastraße","50.7544483","6.0879825","","","0","","Europe/Berlin","0"
"100741","100741","Laurensb. Rathaus","50.79783","6.0607319","","","0","","Europe/Berlin","0"
"100622","100622","Am Hügel","50.7749427","6.0619922","","","0","","Europe/Berlin","0"
"100404","100404","Burtscheid","50.7605566","6.0934647","","","0","","Europe/Berlin","0"
"212053","212053","Teuterhof","50.8228611","6.1083611","","","0","","Europe/Berlin","0"
"210512","210512","Ritzerfeld","50.8735488","6.1063786","","","0","","Europe/Berlin","0"
"709202","709202","Voorterstraat","50.8527222","6.0622777","","","0","","Europe/Berlin","0"
"215943","215943","Gartengasse","50.7351052","6.2306725","","","0","","Europe/Berlin","0"
"100062","100062","Ludwig Forum","50.7813766","6.1032047","","","0","","Europe/Berlin","0"
"215815","215815","Zweifall Brücke","50.7194433","6.2535494","","","0","","Europe/Berlin","0"
"100748","100748","Vetschau","50.8161852","6.0419124","","","0","","Europe/Berlin","0"
"211321","211321","Begau Siedlung","50.8557238","6.2011897","","","0","","Europe/Berlin","0"
"213219","213219","Am Otterbach","50.8048961","6.3022455","","","0","","Europe/Berlin","0"
"100110","100110","Rottstraße","50.7775402","6.1281352","","","0","","Europe/Berlin","0"
"215936","215936","Dorff","50.7389363","6.200815","","","0","","Europe/Berlin","0"
"708005","708005","Heesberg","50.8745055","5.990933","","","0","","Europe/Berlin","0"
"100552","100552","Couven-Gymnasium","50.763215","6.0719547","","","0","","Europe/Berlin","0"
"100944","100944","Hasbach","50.7036755","6.1697763","","","0","","Europe/Berlin","0"
"213304","213304","Akazienhain","50.7962222","6.2444911","","","0","","Europe/Berlin","0"
"100389","100389","Gut Neuenhof","50.759015","6.1530983","","","0","","Europe/Berlin","0"
"100793","100793","Gaßmühle","50.7816941","6.0081683","","","0","","Europe/Berlin","0"
"212017","212017","Mauerfeldchen","50.8112513","6.1422738","","","0","","Europe/Berlin","0"
"215862","215862","Daensstraße","50.7702222","6.3218333","","","0","","Europe/Berlin","0"
"215511","215511","Krankenhaus","50.7725019","6.2300913","","","0","","Europe/Berlin","0"
"215915","215915","Heinrichstraße","50.7768013","6.2098102","","","0","","Europe/Berlin","0"
"213115","213115","Wiesenstraße","50.8604577","6.2919247","","","0","","Europe/Berlin","0"
"213006","213006","Grabenstraße","50.8192366","6.2681533","","","0","","Europe/Berlin","0"
"100471","100471","Linzenshäuschen","50.7371236","6.0908819","","","0","","Europe/Berlin","0"
"100781","100781","Adele-Weidtman-Str","50.7991208","6.0673577","","","0","","Europe/Berlin","0"
"215708","215708","Rosenweg","50.7846511","6.2411125","","","0","","Europe/Berlin","0"
"100308","100308","Eckenerstraße","50.7539658","6.1541161","","","0","","Europe/Berlin","0"
"213252","213252","In der Krause","50.8305297","6.3052277","","","0","","Europe/Berlin","0"
"211225","211225","Im Brühl Kirche","50.8791438","6.1646752","","","0","","Europe/Berlin","0"
"100061","100061","Blücherplatz","50.7803536","6.1012883","","","0","","Europe/Berlin","0"
"100961","100961","S C H U M A G","50.7190869","6.1543552","","","0","","Europe/Berlin","0"
"210614","210614","Martinusstraße","50.8865575","6.1048311","","","0","","Europe/Berlin","0"
"873101","873101","Depot SADAR","50.7116205","6.0097216","","","0","","Europe/Berlin","0"
"211354","211354","IGA Cinram","50.8762302","6.2183686","","","0","","Europe/Berlin","0"
"210742","210742","Alte Post","50.8327452","6.0868813","","","0","","Europe/Berlin","0"
"100729","100729","Gew. Schlottfeld","50.7906011","6.0592122","","","0","","Europe/Berlin","0"
"215824","215824","Dechant-Brock-Str.","50.7592927","6.2735355","","","0","","Europe/Berlin","0"
"100733","100733","Vetschauer Weg","50.8174647","6.0564297","","","0","","Europe/Berlin","0"
"872209","872209","An den Weihern","50.6653066","6.0657641","","","0","","Europe/Berlin","0"
"210774","210774","Stegelstraße","50.8484997","6.0648877","","","0","","Europe/Berlin","0"
"210531","210531","Kleikstraße","50.8685702","6.0944488","","","0","","Europe/Berlin","0"
"100513","100513","Goethestraße","50.761803","6.0730155","","","0","","Europe/Berlin","0"
"708010","708010","Heerlenersteenweg","50.8614166","6.0150383","","","0","","Europe/Berlin","0"
"211212","211212","Denkmalplatz","50.8739194","6.1622305","","","0","","Europe/Berlin","0"
"213114","213114","Neu-Lohn Kirche","50.8580583","6.2951619","","","0","","Europe/Berlin","0"
"215504","215504","Rosental","50.7722116","6.2268719","","","0","","Europe/Berlin","0"
"415004","415004","Maastrichter Str.","50.9210063","6.111593","","","0","","Europe/Berlin","0"
"212101","212101","Sankt Jobs","50.8136925","6.1524972","","","0","","Europe/Berlin","0"
"213256","213256","Ernst-Abbe-Str. 13","50.8412538","6.3001383","","","0","","Europe/Berlin","0"
"211252","211252","Gymnasium","50.8611341","6.1513716","","","0","","Europe/Berlin","0"
"100954","100954","Sief Schule","50.6948427","6.1472697","","","0","","Europe/Berlin","0"
"100231","100231","Matarestraße","50.7712777","6.1201694","","","0","","Europe/Berlin","0"
"708007","708007","Heerlerbaan Kerk","50.8692202","5.997568","","","0","","Europe/Berlin","0"
"100834","100834","Soers Schule","50.8012511","6.0815316","","","0","","Europe/Berlin","0"
"210503","210503","Häuser Jüd","50.854518","6.1071163","","","0","","Europe/Berlin","0"
"213305","213305","Luisenstraße","50.7997869","6.2421691","","","0","","Europe/Berlin","0"
"211214","211214","Überheide","50.8604211","6.1431769","","","0","","Europe/Berlin","0"
"213204","213204","Herz-Jesu-Kirche","50.8194066","6.2873258","","","0","","Europe/Berlin","0"
"385013","385013","Niedermerzer Str.","50.8931186","6.2832177","","","0","","Europe/Berlin","0"
"100942","100942","Alb.-Einstein-Str.","50.7045663","6.1752863","","","0","","Europe/Berlin","0"
"875029","875029","Vogelsang","50.6856583","6.0923524","","","0","","Europe/Berlin","0"
"875010","875010","Am Waldring","50.7141652","6.0905258","","","0","","Europe/Berlin","0"
"213403","213403","Röhe Kirche","50.8213533","6.2327019","","","0","","Europe/Berlin","0"
"215611","215611","Atsch Kirche","50.7861761","6.2104194","","","0","","Europe/Berlin","0"
"100104","100104","Wilmersdorfer Str.","50.7862777","6.1371388","","","0","","Europe/Berlin","0"
"211253","211253","Kiosk","50.8590377","6.149255","","","0","","Europe/Berlin","0"
"709302","709302","Kerkrade Station","50.8583616","6.05712","","","0","","Europe/Berlin","0"
"213205","213205","Gartenstraße","50.8223283","6.2798933","","","0","","Europe/Berlin","0"
"213422","213422","Schwarzwaldstraße","50.837963","6.238378","","","0","","Europe/Berlin","0"
"100762","100762","Zollhaus","50.800688","6.0416855","","","0","","Europe/Berlin","0"
"210751","210751","Pestalozzistraße","50.8295338","6.0899272","","","0","","Europe/Berlin","0"
"211302","211302","Mariadorf Kirche","50.8623838","6.1911341","","","0","","Europe/Berlin","0"
"212041","212041","Brückweg","50.8280225","6.1292391","","","0","","Europe/Berlin","0"
"100701","100701","Bendplatz","50.7845361","6.0740011","","","0","","Europe/Berlin","0"
"213255","213255","Carl-Zeiss-Straße","50.8407861","6.303798","","","0","","Europe/Berlin","0"
"215832","215832","Franzosenkreuz","50.7612213","6.2827733","","","0","","Europe/Berlin","0"
"211329","211329","Montanstraße","50.8568794","6.1982691","","","0","","Europe/Berlin","0"
"210518","210518","Nordstern","0.0","0.0","","","0","","Europe/Berlin","0"
"100610","100610","Vaals Grenze","50.7706958","6.0255975","","","0","","Europe/Berlin","0"
"215951","215951","Breinig Kirche","50.7300533","6.2213847","","","0","","Europe/Berlin","0"
"100203","100203","Continental","50.7766913","6.1315922","","","0","","Europe/Berlin","0"
"100428","100428","Lichtenbusch","50.7130708","6.1228666","","","0","","Europe/Berlin","0"
"100769","100769","Gut Nonnenhof","50.7961133","6.0017716","","","0","","Europe/Berlin","0"
"100646","100646","Wendlingweg","50.7773216","6.0504405","","","0","","Europe/Berlin","0"
"725108","725108","Korenstraat","50.7682255","6.0139583","","","0","","Europe/Berlin","0"
"100802","100802","Rolandstraße","50.787028","6.0959994","","","0","","Europe/Berlin","0"
"211222","211222","Linnicher Straße","50.8810169","6.1686605","","","0","","Europe/Berlin","0"
"215921","215921","Büsbacher Berg","50.758643","6.2242836","","","0","","Europe/Berlin","0"
"215906","215906","Mauerstraße (DLZ)","50.7730402","6.2117213","","","0","","Europe/Berlin","0"
"218500","218500","Imgenbroich Bushof","50.579083","6.2605","","","0","","Europe/Berlin","0"
"100520","100520","Unt. Backertsweg","50.7399613","6.051958","","","0","","Europe/Berlin","0"
"100449","100449","Lintert","50.7466552","6.1262086","","","0","","Europe/Berlin","0"
"215709","215709","Kaserne Donnerberg","50.7879722","6.2427777","","","0","","Europe/Berlin","0"
"100024","100024","Karlsgraben","50.7728605","6.0766513","","","0","","Europe/Berlin","0"
"370006","370006","Bourheim Ortsmitte","50.9020641","6.3305533","","","0","","Europe/Berlin","0"
"100442","100442","Tierpark","50.7641494","6.1166033","","","0","","Europe/Berlin","0"
"415003","415003","Evang. Kirche","50.9209994","6.109218","","","0","","Europe/Berlin","0"
